,store,date,weekly_sales,holiday_flag,temperature,fuel_price,cpi,unemployment,week_number,month,week_of_month,prev_weekly_sales,prev_temperature,prev_fuel_price,prev_cpi,prev_unemployment,weekly_sales_diff,temperature_diff,fuel_price_diff,cpi_diff,unemployment_diff,prev_month,prev_week_number,prev_week_of_month,prev_holiday_flag,holiday_flag_diff
1249,9,2012-02-10,609736.12,1,44.03,3.409,223.9953006,5.667,6,2,2,549967.89,54.43,3.36,223.9006766,5.667,59768.22999999998,-10.399999999999999,0.04899999999999993,0.09462400000001026,0.0,2.0,5,1.0,0.0,1.0
1250,9,2012-02-17,658965.05,0,43.81,3.51,224.1588663,5.667,7,2,3,609736.12,44.03,3.409,223.9953006,5.667,49228.93000000005,-0.21999999999999886,0.10099999999999998,0.16356569999999238,0.0,2.0,6,2.0,1.0,-1.0
1251,9,2012-02-24,563578.79,0,53.67,3.555,224.3741384,5.667,8,2,4,658965.05,43.81,3.51,224.1588663,5.667,-95386.26000000001,9.86,0.04500000000000037,0.21527209999999286,0.0,2.0,7,3.0,0.0,0.0
1252,9,2012-03-02,619498.28,0,57.2,3.63,224.5894104,5.667,9,3,1,563578.79,53.67,3.555,224.3741384,5.667,55919.48999999999,3.530000000000001,0.07499999999999973,0.2152719999999988,0.0,2.0,8,4.0,0.0,0.0
1253,9,2012-03-09,574955.95,0,54.03,3.669,224.8046825,5.667,10,3,2,619498.28,57.2,3.63,224.5894104,5.667,-44542.330000000075,-3.1700000000000017,0.039000000000000146,0.21527210000002128,0.0,3.0,9,1.0,0.0,0.0
1254,9,2012-03-16,550373.57,0,59.94,3.734,224.9594902,5.667,11,3,3,574955.95,54.03,3.669,224.8046825,5.667,-24582.380000000005,5.909999999999997,0.06499999999999995,0.1548076999999921,0.0,3.0,10,2.0,0.0,0.0
1255,9,2012-03-23,550791.32,0,58.79,3.787,225.0336786,5.667,12,3,4,550373.57,59.94,3.734,224.9594902,5.667,417.75,-1.1499999999999986,0.052999999999999936,0.07418839999999705,0.0,3.0,11,3.0,0.0,0.0
1256,9,2012-03-30,574985.37,0,67.87,3.845,225.107867,5.667,13,3,5,550791.32,58.79,3.787,225.0336786,5.667,24194.050000000047,9.080000000000005,0.058000000000000274,0.07418839999999705,0.0,3.0,12,4.0,0.0,0.0
1257,9,2012-04-06,677885.99,0,68.83,3.891,225.1820555,5.539,14,4,2,574985.37,67.87,3.845,225.107867,5.667,102900.62,0.9599999999999937,0.04599999999999982,0.07418849999999111,-0.1280000000000001,3.0,13,5.0,0.0,0.0
1258,9,2012-04-13,578539.86,0,69.19,3.891,225.2562439,5.539,15,4,3,677885.99,68.83,3.891,225.1820555,5.539,-99346.13,0.35999999999999943,0.0,0.07418839999999705,0.0,4.0,14,2.0,0.0,0.0
1259,9,2012-04-20,542819.03,0,68.04,3.877,225.3117488,5.539,16,4,4,578539.86,69.19,3.891,225.2562439,5.539,-35720.82999999996,-1.1499999999999915,-0.014000000000000234,0.05550490000001673,0.0,4.0,15,3.0,0.0,0.0
1260,9,2012-04-27,550414.99,0,73.07,3.814,225.3672537,5.539,17,4,5,542819.03,68.04,3.877,225.3117488,5.539,7595.959999999963,5.029999999999987,-0.06299999999999972,0.05550489999998831,0.0,4.0,16,4.0,0.0,0.0
1261,9,2012-05-04,586289.08,0,78.98,3.749,225.4227585,5.539,18,5,1,550414.99,73.07,3.814,225.3672537,5.539,35874.08999999997,5.910000000000011,-0.06499999999999995,0.05550479999999425,0.0,4.0,17,5.0,0.0,0.0
1262,9,2012-05-11,592572.3,0,70.94,3.688,225.4782634,5.539,19,5,2,586289.08,78.98,3.749,225.4227585,5.539,6283.2200000000885,-8.040000000000006,-0.06099999999999994,0.05550490000001673,0.0,5.0,18,1.0,0.0,0.0
1263,9,2012-05-18,571463.93,0,69.52,3.63,225.4942498,5.539,20,5,3,592572.3,70.94,3.688,225.4782634,5.539,-21108.369999999995,-1.4200000000000017,-0.058000000000000274,0.015986400000002732,0.0,5.0,19,2.0,0.0,0.0
1264,9,2012-05-25,547226.0,0,79.69,3.561,225.4944288,5.539,21,5,4,571463.93,69.52,3.63,225.4942498,5.539,-24237.93000000005,10.170000000000002,-0.06899999999999995,0.0001790000000028158,0.0,5.0,20,3.0,0.0,0.0
1265,9,2012-06-01,583648.59,0,80.26,3.501,225.4946078,5.539,22,6,1,547226.0,79.69,3.561,225.4944288,5.539,36422.58999999997,0.5700000000000074,-0.06000000000000005,0.0001790000000028158,0.0,5.0,21,4.0,0.0,0.0
1266,9,2012-06-08,582525.42,0,78.91,3.452,225.4947868,5.539,23,6,2,583648.59,80.26,3.501,225.4946078,5.539,-1123.1699999999255,-1.3500000000000085,-0.04899999999999993,0.0001790000000028158,0.0,6.0,22,1.0,0.0,0.0
1267,9,2012-06-15,564606.1,0,82.21,3.393,225.5070634,5.539,24,6,3,582525.42,78.91,3.452,225.4947868,5.539,-17919.320000000065,3.299999999999997,-0.05900000000000016,0.012276599999978544,0.0,6.0,23,2.0,0.0,0.0
1268,9,2012-06-22,562173.12,0,81.05,3.346,225.5495841,5.539,25,6,4,564606.1,82.21,3.393,225.5070634,5.539,-2432.9799999999814,-1.1599999999999966,-0.04699999999999971,0.0425207000000114,0.0,6.0,24,3.0,0.0,0.0
1269,9,2012-06-29,544770.7,0,87.18,3.286,225.5921049,5.539,26,6,5,562173.12,81.05,3.346,225.5495841,5.539,-17402.420000000042,6.13000000000001,-0.06000000000000005,0.042520800000005465,0.0,6.0,25,4.0,0.0,0.0
1270,9,2012-07-06,578790.36,0,84.15,3.227,225.6346256,5.277,27,7,2,544770.7,87.18,3.286,225.5921049,5.539,34019.66000000003,-3.030000000000001,-0.05900000000000016,0.04252069999998298,-0.26199999999999957,6.0,26,5.0,0.0,0.0
1271,9,2012-07-13,536537.64,0,82.39,3.256,225.6771463,5.277,28,7,3,578790.36,84.15,3.227,225.6346256,5.277,-42252.71999999997,-1.7600000000000051,0.028999999999999915,0.0425207000000114,0.0,7.0,27,2.0,0.0,0.0
1272,9,2012-07-20,513991.57,0,83.39,3.311,225.6871121,5.277,29,7,4,536537.64,82.39,3.256,225.6771463,5.277,-22546.070000000007,1.0,0.05500000000000016,0.009965800000003355,0.0,7.0,28,3.0,0.0,0.0
1273,9,2012-07-27,495951.0,0,86.41,3.407,225.6970779,5.277,30,7,5,513991.57,83.39,3.311,225.6871121,5.277,-18040.570000000007,3.019999999999996,0.09600000000000009,0.009965800000003355,0.0,7.0,29,4.0,0.0,0.0
1274,9,2012-08-03,533887.54,0,90.23,3.417,225.7070437,5.277,31,8,1,495951.0,86.41,3.407,225.6970779,5.277,37936.54000000004,3.8200000000000074,0.009999999999999787,0.009965800000003355,0.0,7.0,30,5.0,0.0,0.0
1275,9,2012-08-10,538713.47,0,88.66,3.494,225.7170094,5.277,32,8,2,533887.54,90.23,3.417,225.7070437,5.277,4825.929999999935,-1.5700000000000074,0.0770000000000004,0.00996569999998087,0.0,8.0,31,1.0,0.0,0.0
1276,9,2012-08-17,535153.47,0,86.37,3.571,225.7995323,5.277,33,8,3,538713.47,88.66,3.494,225.7170094,5.277,-3560.0,-2.289999999999992,0.07699999999999996,0.08252290000001494,0.0,8.0,32,2.0,0.0,0.0
1277,9,2012-08-24,572887.78,0,77.9,3.62,225.9364729,5.277,34,8,4,535153.47,86.37,3.571,225.7995323,5.277,37734.310000000056,-8.469999999999999,0.04899999999999993,0.13694060000000263,0.0,8.0,33,3.0,0.0,0.0
1278,9,2012-08-31,576879.15,0,80.71,3.638,226.0734135,5.277,35,8,5,572887.78,77.9,3.62,225.9364729,5.277,3991.3699999999953,2.809999999999988,0.017999999999999794,0.1369405999999742,0.0,8.0,34,4.0,0.0,0.0
1279,9,2012-09-07,565812.29,1,87.93,3.73,226.2103541,5.277,36,9,2,576879.15,80.71,3.638,226.0734135,5.277,-11066.859999999986,7.220000000000013,0.09200000000000008,0.13694060000000263,0.0,8.0,35,5.0,0.0,1.0
1280,9,2012-09-14,523427.35,0,73.55,3.717,226.3567545,5.277,37,9,3,565812.29,87.93,3.73,226.2103541,5.277,-42384.94000000006,-14.38000000000001,-0.0129999999999999,0.14640040000000454,0.0,9.0,36,2.0,1.0,-1.0
1281,9,2012-09-21,533756.88,0,69.92,3.721,226.5599138,5.277,38,9,4,523427.35,73.55,3.717,226.3567545,5.277,10329.530000000028,-3.6299999999999955,0.0040000000000000036,0.20315930000001003,0.0,9.0,37,3.0,0.0,0.0
1282,9,2012-09-28,516361.06,0,76.8,3.666,226.7630732,5.277,39,9,5,533756.88,69.92,3.721,226.5599138,5.277,-17395.820000000007,6.8799999999999955,-0.05500000000000016,0.2031594000000041,0.0,9.0,38,4.0,0.0,0.0
1283,9,2012-10-05,606755.3,0,66.61,3.617,226.9662325,4.954,40,10,1,516361.06,76.8,3.666,226.7630732,5.277,90394.24000000005,-10.189999999999998,-0.04899999999999993,0.2031592999999816,-0.3230000000000004,9.0,39,5.0,0.0,0.0
1284,9,2012-10-12,558464.8,0,60.09,3.601,227.1693919,4.954,41,10,2,606755.3,66.61,3.617,226.9662325,4.954,-48290.5,-6.519999999999996,-0.016000000000000014,0.2031594000000041,0.0,10.0,40,1.0,0.0,0.0
1285,9,2012-10-19,542009.46,0,68.01,3.594,227.214288,4.954,42,10,3,558464.8,60.09,3.601,227.1693919,4.954,-16455.340000000084,7.920000000000002,-0.007000000000000117,0.04489610000001676,0.0,10.0,41,2.0,0.0,0.0
1286,9,2012-10-26,549731.49,0,69.52,3.506,227.2328068,4.954,43,10,4,542009.46,68.01,3.594,227.214288,4.954,7722.030000000028,1.509999999999991,-0.08800000000000008,0.018518799999981184,0.0,10.0,42,3.0,0.0,0.0
1287,10,2010-02-05,2193048.75,0,54.34,2.962,126.4420645,9.765,5,2,1,2193048.75,54.34,2.962,126.4420645,9.765,0.0,0.0,0.0,0.0,0.0,2.0,5,1.0,0.0,0.0
1288,10,2010-02-12,2176028.52,1,49.96,2.828,126.4962581,9.765,6,2,2,2193048.75,54.34,2.962,126.4420645,9.765,-17020.22999999998,-4.380000000000003,-0.13400000000000034,0.05419360000000495,0.0,2.0,5,1.0,0.0,1.0
1289,10,2010-02-19,2113432.58,0,58.22,2.915,126.5262857,9.765,7,2,3,2176028.52,49.96,2.828,126.4962581,9.765,-62595.939999999944,8.259999999999998,0.08700000000000019,0.030027599999996823,0.0,2.0,6,2.0,1.0,-1.0
1290,10,2010-02-26,2006774.96,0,52.77,2.825,126.5522857,9.765,8,2,4,2113432.58,58.22,2.915,126.5262857,9.765,-106657.62000000011,-5.449999999999996,-0.08999999999999986,0.02599999999999625,0.0,2.0,7,3.0,0.0,0.0
1291,10,2010-03-05,1987090.09,0,55.92,2.877,126.5782857,9.765,9,3,1,2006774.96,52.77,2.825,126.5522857,9.765,-19684.86999999988,3.1499999999999986,0.0519999999999996,0.02599999999999625,0.0,2.0,8,4.0,0.0,0.0
1292,10,2010-03-12,1941346.13,0,52.33,3.034,126.6042857,9.765,10,3,2,1987090.09,55.92,2.877,126.5782857,9.765,-45743.960000000196,-3.5900000000000034,0.15700000000000003,0.02600000000001046,0.0,3.0,9,1.0,0.0,0.0
1293,10,2010-03-19,1946875.06,0,61.46,3.054,126.6066452,9.765,11,3,3,1941346.13,52.33,3.034,126.6042857,9.765,5528.930000000168,9.130000000000003,0.020000000000000018,0.0023594999999971833,0.0,3.0,10,2.0,0.0,0.0
1294,10,2010-03-26,1893532.46,0,60.05,2.98,126.6050645,9.765,12,3,4,1946875.06,61.46,3.054,126.6066452,9.765,-53342.60000000009,-1.4100000000000037,-0.07399999999999984,-0.0015807000000052085,0.0,3.0,11,3.0,0.0,0.0
1295,10,2010-04-02,2138651.97,0,63.66,3.086,126.6034839,9.524,13,4,1,1893532.46,60.05,2.98,126.6050645,9.765,245119.51000000024,3.6099999999999994,0.10599999999999987,-0.0015805999999969345,-0.24100000000000144,3.0,12,4.0,0.0,0.0
1296,10,2010-04-09,2041069.37,0,65.29,3.004,126.6019032,9.524,14,4,2,2138651.97,63.66,3.086,126.6034839,9.524,-97582.6000000001,1.6300000000000097,-0.08199999999999985,-0.0015807000000052085,0.0,4.0,13,1.0,0.0,0.0
1297,10,2010-04-16,1826241.44,0,69.74,3.109,126.5621,9.524,15,4,3,2041069.37,65.29,3.004,126.6019032,9.524,-214827.93000000017,4.449999999999989,0.10499999999999998,-0.039803199999994376,0.0,4.0,14,2.0,0.0,0.0
1298,10,2010-04-23,1829521.83,0,66.42,3.05,126.4713333,9.524,16,4,4,1826241.44,69.74,3.109,126.5621,9.524,3280.3900000001304,-3.319999999999993,-0.05900000000000016,-0.0907667000000032,0.0,4.0,15,3.0,0.0,0.0
1299,10,2010-04-30,1790694.59,0,69.76,3.105,126.3805667,9.524,17,4,5,1829521.83,66.42,3.05,126.4713333,9.524,-38827.23999999999,3.3400000000000034,0.05500000000000016,-0.09076659999999492,0.0,4.0,16,4.0,0.0,0.0
1300,10,2010-05-07,1921432.16,0,71.06,3.127,126.2898,9.524,18,5,2,1790694.59,69.76,3.105,126.3805667,9.524,130737.56999999983,1.2999999999999972,0.021999999999999797,-0.0907667000000032,0.0,4.0,17,5.0,0.0,0.0
1301,10,2010-05-14,1808056.41,0,73.88,3.145,126.2085484,9.524,19,5,3,1921432.16,71.06,3.127,126.2898,9.524,-113375.75,2.819999999999993,0.018000000000000238,-0.08125160000000164,0.0,5.0,18,2.0,0.0,0.0
1302,10,2010-05-21,1847613.58,0,78.32,3.12,126.1843871,9.524,20,5,4,1808056.41,73.88,3.145,126.2085484,9.524,39557.17000000016,4.439999999999998,-0.02499999999999991,-0.02416130000000294,0.0,5.0,19,3.0,0.0,0.0
1303,10,2010-05-28,1904618.17,0,76.67,3.058,126.1602258,9.524,21,5,5,1847613.58,78.32,3.12,126.1843871,9.524,57004.58999999985,-1.6499999999999915,-0.06200000000000028,-0.024161299999988728,0.0,5.0,20,4.0,0.0,0.0
1304,10,2010-06-04,1931406.28,0,82.82,2.941,126.1360645,9.524,22,6,1,1904618.17,76.67,3.058,126.1602258,9.524,26788.110000000102,6.1499999999999915,-0.11699999999999999,-0.02416130000000294,0.0,5.0,21,5.0,0.0,0.0
1305,10,2010-06-11,1827521.71,0,89.67,3.057,126.1119032,9.524,23,6,2,1931406.28,82.82,2.941,126.1360645,9.524,-103884.57000000007,6.8500000000000085,0.1160000000000001,-0.02416130000000294,0.0,6.0,22,1.0,0.0,0.0
1306,10,2010-06-18,1837636.24,0,83.49,2.935,126.114,9.524,24,6,3,1827521.71,89.67,3.057,126.1119032,9.524,10114.530000000028,-6.180000000000007,-0.12199999999999989,0.0020968000000038955,0.0,6.0,23,2.0,0.0,0.0
1307,10,2010-06-25,1768172.31,0,90.32,3.084,126.1266,9.524,25,6,4,1837636.24,83.49,2.935,126.114,9.524,-69463.92999999993,6.829999999999998,0.14900000000000002,0.012599999999991951,0.0,6.0,24,3.0,0.0,0.0
1308,10,2010-07-02,1845893.87,0,92.89,2.978,126.1392,9.199,26,7,1,1768172.31,90.32,3.084,126.1266,9.524,77721.56000000006,2.5700000000000074,-0.10599999999999987,0.012600000000006162,-0.3249999999999993,6.0,25,4.0,0.0,0.0
1309,10,2010-07-09,1769793.37,0,91.03,3.1,126.1518,9.199,27,7,2,1845893.87,92.89,2.978,126.1392,9.199,-76100.5,-1.8599999999999994,0.12199999999999989,0.012599999999991951,0.0,7.0,26,1.0,0.0,0.0
1310,10,2010-07-16,1828052.47,0,91.8,2.971,126.1498065,9.199,28,7,3,1769793.37,91.03,3.1,126.1518,9.199,58259.09999999986,0.769999999999996,-0.129,-0.001993499999997539,0.0,7.0,27,2.0,0.0,0.0
1311,10,2010-07-23,1831676.03,0,88.44,3.112,126.1283548,9.199,29,7,4,1828052.47,91.8,2.971,126.1498065,9.199,3623.560000000056,-3.3599999999999994,0.14100000000000001,-0.021451700000000073,0.0,7.0,28,3.0,0.0,0.0
1312,10,2010-07-30,1832664.03,0,85.03,3.017,126.1069032,9.199,30,7,5,1831676.03,88.44,3.112,126.1283548,9.199,988.0,-3.4099999999999966,-0.0950000000000002,-0.0214515999999918,0.0,7.0,29,4.0,0.0,0.0
1313,10,2010-08-06,1949236.09,0,86.13,3.123,126.0854516,9.199,31,8,2,1832664.03,85.03,3.017,126.1069032,9.199,116572.06000000006,1.0999999999999943,0.10600000000000032,-0.02145160000000601,0.0,7.0,30,5.0,0.0,0.0
1314,10,2010-08-13,1962996.7,0,88.37,3.049,126.064,9.199,32,8,3,1949236.09,86.13,3.123,126.0854516,9.199,13760.60999999987,2.240000000000009,-0.07400000000000029,-0.02145160000000601,0.0,8.0,31,2.0,0.0,0.0
1315,10,2010-08-20,1983190.56,0,89.88,3.041,126.0766452,9.199,33,8,4,1962996.7,88.37,3.049,126.064,9.199,20193.860000000102,1.509999999999991,-0.008000000000000007,0.012645200000008572,0.0,8.0,32,3.0,0.0,0.0
1316,10,2010-08-27,1727565.42,0,84.99,3.022,126.0892903,9.199,34,8,5,1983190.56,89.88,3.041,126.0766452,9.199,-255625.14000000013,-4.890000000000001,-0.019000000000000128,0.012645100000000298,0.0,8.0,33,4.0,0.0,0.0
1317,10,2010-09-03,1766331.45,0,83.8,3.087,126.1019355,9.199,35,9,1,1727565.42,84.99,3.022,126.0892903,9.199,38766.03000000003,-1.1899999999999977,0.06500000000000039,0.012645199999994361,0.0,8.0,34,5.0,0.0,0.0
1318,10,2010-09-10,1720530.23,1,84.04,2.961,126.1145806,9.199,36,9,2,1766331.45,83.8,3.087,126.1019355,9.199,-45801.21999999997,0.2400000000000091,-0.12600000000000033,0.012645100000000298,0.0,9.0,35,1.0,0.0,1.0
1319,10,2010-09-17,1716755.78,0,85.52,3.028,126.1454667,9.199,37,9,3,1720530.23,84.04,2.961,126.1145806,9.199,-3774.4499999999534,1.4799999999999898,0.06700000000000017,0.03088610000000358,0.0,9.0,36,2.0,1.0,-1.0
1320,10,2010-09-24,1655036.75,0,85.75,2.939,126.1900333,9.199,38,9,4,1716755.78,85.52,3.028,126.1454667,9.199,-61719.03000000003,0.23000000000000398,-0.08899999999999997,0.044566599999996015,0.0,9.0,37,3.0,0.0,0.0
1321,10,2010-10-01,1645892.97,0,86.01,3.001,126.2346,9.003,39,10,1,1655036.75,85.75,2.939,126.1900333,9.199,-9143.780000000028,0.2600000000000051,0.06199999999999983,0.04456670000000429,-0.19599999999999973,9.0,38,4.0,0.0,0.0
1322,10,2010-10-08,1772192.42,0,77.04,2.924,126.2791667,9.003,40,10,2,1645892.97,86.01,3.001,126.2346,9.003,126299.44999999995,-8.969999999999999,-0.07699999999999996,0.04456670000000429,0.0,10.0,39,1.0,0.0,0.0
1323,10,2010-10-15,1703850.25,0,75.48,3.08,126.3266774,9.003,41,10,3,1772192.42,77.04,2.924,126.2791667,9.003,-68342.16999999993,-1.5600000000000023,0.15600000000000014,0.04751069999998947,0.0,10.0,40,2.0,0.0,0.0
1324,10,2010-10-22,1740234.06,0,68.12,3.014,126.3815484,9.003,42,10,4,1703850.25,75.48,3.08,126.3266774,9.003,36383.810000000056,-7.359999999999999,-0.06600000000000028,0.054871000000005665,0.0,10.0,41,3.0,0.0,0.0
1325,10,2010-10-29,1741308.56,0,68.76,3.13,126.4364194,9.003,43,10,5,1740234.06,68.12,3.014,126.3815484,9.003,1074.5,0.6400000000000006,0.1160000000000001,0.054871000000005665,0.0,10.0,42,4.0,0.0,0.0
1326,10,2010-11-05,1832211.96,0,71.04,3.009,126.4912903,9.003,44,11,1,1741308.56,68.76,3.13,126.4364194,9.003,90903.3999999999,2.280000000000001,-0.121,0.05487089999999739,0.0,10.0,43,5.0,0.0,0.0
1327,10,2010-11-12,1895901.59,0,61.24,3.13,126.5461613,9.003,45,11,2,1832211.96,71.04,3.009,126.4912903,9.003,63689.63000000012,-9.800000000000004,0.121,0.054870999999991454,0.0,11.0,44,1.0,0.0,0.0
1328,10,2010-11-19,1949177.13,0,58.83,3.047,126.6072,9.003,46,11,3,1895901.59,61.24,3.13,126.5461613,9.003,53275.539999999804,-2.4100000000000037,-0.08299999999999974,0.06103870000001166,0.0,11.0,45,2.0,0.0,0.0
1329,10,2010-11-26,2939946.38,1,55.33,3.162,126.6692667,9.003,47,11,4,1949177.13,58.83,3.047,126.6072,9.003,990769.25,-3.5,0.11499999999999977,0.06206669999998837,0.0,11.0,46,3.0,0.0,1.0
1330,10,2010-12-03,2251206.64,0,51.17,3.041,126.7313333,9.003,48,12,1,2939946.38,55.33,3.162,126.6692667,9.003,-688739.7399999998,-4.159999999999997,-0.121,0.06206660000000852,0.0,11.0,47,4.0,1.0,-1.0
1331,10,2010-12-10,2411790.21,0,60.51,3.091,126.7934,9.003,49,12,2,2251206.64,51.17,3.041,126.7313333,9.003,160583.56999999983,9.339999999999996,0.050000000000000266,0.062066700000002584,0.0,12.0,48,1.0,0.0,0.0
1332,10,2010-12-17,2811646.85,0,59.15,3.125,126.8794839,9.003,50,12,3,2411790.21,60.51,3.091,126.7934,9.003,399856.64000000013,-1.3599999999999994,0.03399999999999981,0.08608389999999133,0.0,12.0,49,2.0,0.0,0.0
1333,10,2010-12-24,3749057.69,0,57.06,3.236,126.9835806,9.003,51,12,4,2811646.85,59.15,3.125,126.8794839,9.003,937410.8399999999,-2.0899999999999963,0.11100000000000021,0.10409669999999949,0.0,12.0,50,3.0,0.0,0.0
1334,10,2010-12-31,1707298.14,1,49.67,3.148,127.0876774,9.003,52,12,5,3749057.69,57.06,3.236,126.9835806,9.003,-2041759.55,-7.390000000000001,-0.08800000000000008,0.10409680000000776,0.0,12.0,51,4.0,0.0,1.0
1335,10,2011-01-07,1714309.9,0,43.43,3.287,127.1917742,8.744,1,1,2,1707298.14,49.67,3.148,127.0876774,9.003,7011.760000000009,-6.240000000000002,0.1389999999999998,0.10409679999999355,-0.25900000000000034,12.0,52,5.0,1.0,-1.0
1336,10,2011-01-14,1710803.59,0,49.98,3.312,127.3009355,8.744,2,1,3,1714309.9,43.43,3.287,127.1917742,8.744,-3506.309999999823,6.549999999999997,0.02499999999999991,0.10916129999999669,0.0,1.0,1,2.0,0.0,0.0
1337,10,2011-01-21,1677556.18,0,56.75,3.336,127.4404839,8.744,3,1,4,1710803.59,49.98,3.312,127.3009355,8.744,-33247.41000000015,6.770000000000003,0.02400000000000002,0.13954840000000956,0.0,1.0,2,3.0,0.0,0.0
1338,10,2011-01-28,1715769.05,0,53.03,3.231,127.5800323,8.744,4,1,5,1677556.18,56.75,3.336,127.4404839,8.744,38212.87000000011,-3.719999999999999,-0.10499999999999998,0.13954839999999535,0.0,1.0,3,4.0,0.0,0.0
1339,10,2011-02-04,1968045.91,0,44.88,3.348,127.7195806,8.744,5,2,1,1715769.05,53.03,3.231,127.5800323,8.744,252276.85999999987,-8.149999999999999,0.11699999999999999,0.1395483000000013,0.0,1.0,4,5.0,0.0,0.0
1340,10,2011-02-11,2115408.31,1,51.51,3.381,127.859129,8.744,6,2,2,1968045.91,44.88,3.348,127.7195806,8.744,147362.40000000014,6.6299999999999955,0.03299999999999992,0.13954839999999535,0.0,2.0,5,1.0,0.0,1.0
1341,10,2011-02-18,2106934.55,0,61.77,3.43,127.99525,8.744,7,2,3,2115408.31,51.51,3.381,127.859129,8.744,-8473.760000000242,10.260000000000005,0.04900000000000038,0.13612100000000282,0.0,2.0,6,2.0,1.0,-1.0
1342,10,2011-02-25,1967996.71,0,53.59,3.398,128.13,8.744,8,2,4,2106934.55,61.77,3.43,127.99525,8.744,-138937.83999999985,-8.18,-0.03200000000000003,0.13474999999999682,0.0,2.0,7,3.0,0.0,0.0
1343,10,2011-03-04,1958003.19,0,56.96,3.674,128.26475,8.744,9,3,1,1967996.71,53.59,3.398,128.13,8.744,-9993.520000000019,3.3699999999999974,0.2759999999999998,0.13474999999999682,0.0,2.0,8,4.0,0.0,0.0
1344,10,2011-03-11,1933469.15,0,64.22,3.63,128.3995,8.744,10,3,2,1958003.19,56.96,3.674,128.26475,8.744,-24534.040000000037,7.259999999999998,-0.04400000000000004,0.13474999999999682,0.0,3.0,9,1.0,0.0,0.0
1345,10,2011-03-18,1884734.31,0,70.12,3.892,128.5121935,8.744,11,3,3,1933469.15,64.22,3.63,128.3995,8.744,-48734.83999999985,5.900000000000006,0.262,0.112693500000006,0.0,3.0,10,2.0,0.0,0.0
1346,10,2011-03-25,1815798.85,0,62.53,3.716,128.6160645,8.744,12,3,4,1884734.31,70.12,3.892,128.5121935,8.744,-68935.45999999996,-7.590000000000003,-0.1759999999999997,0.10387099999999805,0.0,3.0,11,3.0,0.0,0.0
1347,10,2011-04-01,1827733.18,0,67.64,3.772,128.7199355,8.494,13,4,1,1815798.85,62.53,3.716,128.6160645,8.744,11934.329999999842,5.109999999999999,0.055999999999999606,0.10387099999999805,-0.25,3.0,12,4.0,0.0,0.0
1348,10,2011-04-08,1870720.73,0,73.03,3.818,128.8238065,8.494,14,4,2,1827733.18,67.64,3.772,128.7199355,8.494,42987.55000000005,5.390000000000001,0.04600000000000026,0.10387099999999805,0.0,4.0,13,1.0,0.0,0.0
1349,10,2011-04-15,1781767.22,0,61.05,4.089,128.9107333,8.494,15,4,3,1870720.73,73.03,3.818,128.8238065,8.494,-88953.51000000001,-11.980000000000004,0.27100000000000035,0.08692680000001474,0.0,4.0,14,2.0,0.0,0.0
1350,10,2011-04-22,2004831.14,0,75.93,3.917,128.9553,8.494,16,4,4,1781767.22,61.05,4.089,128.9107333,8.494,223063.91999999993,14.88000000000001,-0.1720000000000006,0.04456669999999008,0.0,4.0,15,3.0,0.0,0.0
1351,10,2011-04-29,1873646.34,0,73.38,4.151,128.9998667,8.494,17,4,5,2004831.14,75.93,3.917,128.9553,8.494,-131184.7999999998,-2.5500000000000114,0.23399999999999999,0.0445667000000185,0.0,4.0,16,4.0,0.0,0.0
1352,10,2011-05-06,1841369.99,0,73.56,4.193,129.0444333,8.494,18,5,2,1873646.34,73.38,4.151,128.9998667,8.494,-32276.350000000093,0.18000000000000682,0.041999999999999815,0.044566599999996015,0.0,4.0,17,5.0,0.0,0.0
1353,10,2011-05-13,1712995.44,0,74.04,4.202,129.089,8.494,19,5,3,1841369.99,73.56,4.193,129.0444333,8.494,-128374.55000000005,0.480000000000004,0.009000000000000341,0.04456669999999008,0.0,5.0,18,2.0,0.0,0.0
1354,10,2011-05-20,1720908.01,0,72.62,3.99,129.0756774,8.494,20,5,4,1712995.44,74.04,4.202,129.089,8.494,7912.570000000065,-1.4200000000000017,-0.21199999999999974,-0.013322600000009288,0.0,5.0,19,3.0,0.0,0.0
1355,10,2011-05-27,1743000.38,0,78.62,3.933,129.0623548,8.494,21,5,5,1720908.01,72.62,3.99,129.0756774,8.494,22092.36999999988,6.0,-0.057000000000000384,-0.013322599999980866,0.0,5.0,20,4.0,0.0,0.0
1356,10,2011-06-03,1792210.89,0,81.87,3.893,129.0490323,8.494,22,6,1,1743000.38,78.62,3.933,129.0623548,8.494,49210.51000000001,3.25,-0.040000000000000036,-0.013322500000015225,0.0,5.0,21,5.0,0.0,0.0
1357,10,2011-06-10,1740063.1,0,84.57,3.981,129.0357097,8.494,23,6,2,1792210.89,81.87,3.893,129.0490323,8.494,-52147.789999999804,2.6999999999999886,0.08800000000000008,-0.013322599999980866,0.0,6.0,22,1.0,0.0,0.0
1358,10,2011-06-17,1817934.76,0,87.96,3.935,129.0432,8.494,24,6,3,1740063.1,84.57,3.981,129.0357097,8.494,77871.65999999992,3.3900000000000006,-0.04599999999999982,0.007490300000000616,0.0,6.0,23,2.0,0.0,0.0
1359,10,2011-06-24,1711813.13,0,90.69,3.807,129.0663,8.494,25,6,4,1817934.76,87.96,3.935,129.0432,8.494,-106121.63000000012,2.730000000000004,-0.1280000000000001,0.023099999999999454,0.0,6.0,24,3.0,0.0,0.0
